_CASE_KEY;ACTIVITY_EN;EVENTTIME;_SORTING;USER_NAME;User Type
1000528;Create Purchase Order Item;2016-04-02T15:49:15;10;Ward Weckerly;A
1000528;Send Purchase Order;2016-04-05T15:49:15;0;BATCH_JOB;B
1000528;Record Goods Receipt;2016-04-14T15:49:15;30;Lang Winkler;A
1000528;Record Invoice Receipt;2016-04-18T15:49:15;0;BATCH_JOB;B
1000528;Clear Invoice;2016-05-01T15:49:15;0;Margene Hamil;A
1000529;Create Purchase Order Item;2016-04-02T15:49:15;10;Sharyn Laxton;A
1000529;Send Purchase Order;2016-04-04T15:49:15;0;BATCH_JOB;B
1000529;Record Goods Receipt;2016-04-12T15:49:15;30;Francine Bevingt;A
1000529;Record Invoice Receipt;2016-04-17T15:49:15;0;BATCH_JOB;B
1000529;Clear Invoice;2016-05-02T15:49:15;0;Lavonna Haymon;A
100053;Create Purchase Requisition Item;2016-10-03T13:09:39;0;Cherryl Vandine;A
100053;Create Purchase Order Item;2016-10-06T13:09:39;10;BATCH_JOB;B
100053;Send Purchase Order;2016-10-08T13:09:39;0;BATCH_JOB;B
100053;Receive Order Confirmation;2016-10-11T13:09:39;10;Lawerence Pintor;A
100053;Record Goods Receipt;2016-10-18T13:09:39;30;Lavonna Haymon;A
100053;Record Invoice Receipt;2016-10-22T13:09:39;0;BATCH_JOB;B
100053;Clear Invoice;2016-11-03T13:09:39;0;Lillian Wheaton;A
1000530;Create Purchase Order Item;2016-04-02T15:49:15;10;Alvin Malin;A
1000530;Send Purchase Order;2016-04-04T15:49:15;0;BATCH_JOB;B
1000530;Record Goods Receipt;2016-04-13T15:49:15;30;Anna Hulings;A
1000530;Record Invoice Receipt;2016-04-19T15:49:15;0;BATCH_JOB;B
1000530;Clear Invoice;2016-05-01T15:49:15;0;Gloria Ashburn;A
1000531;Create Purchase Order Item;2016-04-02T15:49:15;10;Emmie Schuldt;A
1000531;Send Purchase Order;2016-04-05T15:49:15;0;BATCH_JOB;B
1000531;Record Goods Receipt;2016-04-13T15:49:15;30;Kenia Romine;A
1000531;Record Invoice Receipt;2016-04-17T15:49:15;0;BATCH_JOB;B
1000531;Clear Invoice;2016-05-04T15:49:15;0;Dominica Kirkley;A
1000532;Create Purchase Requisition Item;2016-03-31T15:49:15;0;BATCH_JOB;B
1000532;Create Purchase Order Item;2016-04-02T15:49:15;10;Lillian Wheaton;A
1000532;Send Purchase Order;2016-04-05T15:49:15;0;BATCH_JOB;B
1000532;Receive Order Confirmation;2016-04-06T15:49:15;10;Marita Creagh;A
1000532;Record Goods Receipt;2016-04-11T15:49:15;30;Luisa Solar;A
1000532;Record Invoice Receipt;2016-04-17T15:49:15;0;BATCH_JOB;B
1000532;Clear Invoice;2016-04-29T15:49:15;0;Alfonso Wernick;A
1000533;Create Purchase Requisition Item;2016-03-31T15:49:15;0;BATCH_JOB;B
1000533;Create Purchase Order Item;2016-04-02T15:49:15;10;Lessie Scheck;A
1000533;Send Purchase Order;2016-04-04T15:49:15;0;BATCH_JOB;B
1000533;Receive Order Confirmation;2016-04-06T15:49:15;10;Kenia Romine;A
1000533;Record Goods Receipt;2016-04-13T15:49:15;30;Yanira Gorrfried;A
1000533;Record Invoice Receipt;2016-04-16T15:49:15;0;BATCH_JOB;B
1000533;Clear Invoice;2016-04-30T15:49:15;0;Dominica Kirkley;A
1000534;Create Purchase Requisition Item;2016-04-01T15:49:15;0;BATCH_JOB;B
1000534;Create Purchase Order Item;2016-04-02T15:49:15;10;Melissia Kreidler;A
1000534;Send Purchase Order;2016-04-05T15:49:15;0;BATCH_JOB;B
1000534;Dun Order Confirmation;2016-04-08T15:49:15;10;Gloria Ashburn;A
1000534;Receive Order Confirmation;2016-04-11T15:49:15;10;Suellen Noecker;A
1000534;Record Goods Receipt;2016-04-19T15:49:15;30;Felice Cover;A
1000534;Record Invoice Receipt;2016-04-23T15:49:15;0;BATCH_JOB;B
1000534;Clear Invoice;2016-05-05T15:49:15;0;Lang Winkler;A
1000535;Create Purchase Requisition Item;2016-03-31T15:49:15;0;Summer Fusaro;A
1000535;Create Purchase Order Item;2016-04-02T15:49:15;10;Lang Winkler;A
1000535;Send Purchase Order;2016-04-03T15:49:15;0;BATCH_JOB;B
1000535;Dun Order Confirmation;2016-04-09T15:49:15;10;Emilio Sones;A
1000535;Receive Order Confirmation;2016-04-11T15:49:15;10;BATCH_JOB;B
1000535;Record Goods Receipt;2016-04-19T15:49:15;30;Lang Winkler;A
1000535;Record Invoice Receipt;2016-04-25T15:49:15;0;BATCH_JOB;B
1000535;Clear Invoice;2016-05-04T15:49:15;0;Gloria Ashburn;A
1000536;Create Purchase Requisition Item;2016-04-01T15:49:15;0;Emmie Schuldt;A
1000536;Create Purchase Order Item;2016-04-02T15:49:15;10;Gloria Ashburn;A
1000536;Send Purchase Order;2016-04-04T15:49:15;0;BATCH_JOB;B
1000536;Record Goods Receipt;2016-04-13T15:49:15;30;Luisa Solar;A
1000536;Record Invoice Receipt;2016-04-19T15:49:15;0;BATCH_JOB;B
1000536;Set Payment Block;2016-04-24T15:49:15;0;Lang Winkler;A
1000536;Remove Payment Block;2016-05-02T15:49:15;0;Jena Jeans;A
1000536;Clear Invoice;2016-05-13T15:49:15;0;Gloria Ashburn;A
1000537;Create Purchase Requisition Item;2016-03-31T15:49:15;0;Lang Winkler;A
1000537;Create Purchase Order Item;2016-04-02T15:49:15;10;Francine Bevingt;A
1000537;Send Purchase Order;2016-04-05T15:49:15;0;BATCH_JOB;B
1000537;Send Purchase Order Update;2016-04-06T15:49:15;0;Dominica Kirkley;A
1000537;Record Goods Receipt;2016-04-15T15:49:15;30;Karri Ptacek;A
1000537;Record Invoice Receipt;2016-04-22T15:49:15;0;BATCH_JOB;B
1000537;Clear Invoice;2016-05-07T15:49:15;0;Margene Hamil;A
1000538;Create Purchase Requisition Item;2016-03-31T15:49:15;0;Yanira Gorrfried;A
1000538;Create Purchase Order Item;2016-04-02T15:49:15;10;Tasia Snelgrove;A
1000538;Send Purchase Order;2016-04-05T15:49:15;0;BATCH_JOB;B
1000538;Change Currency;2016-04-07T15:49:15;25;Cherryl Vandine;A
1000538;Record Goods Receipt;2016-04-16T15:49:15;30;Lessie Scheck;A
1000538;Record Invoice Receipt;2016-04-19T15:49:15;0;BATCH_JOB;B
1000538;Clear Invoice;2016-05-06T15:49:15;0;Lang Winkler;A
1000539;Create Purchase Requisition Item;2016-03-31T15:49:15;0;Dominica Kirkley;A
1000539;Create Purchase Order Item;2016-04-02T15:49:15;10;Gloria Ashburn;A
1000539;Send Purchase Order;2016-04-05T15:49:15;0;BATCH_JOB;B
1000539;Delete Purchase Order Item;2016-04-13T15:49:15;30;Kenia Romine;A
100054;Create Purchase Requisition Item;2016-10-04T13:11:32;0;BATCH_JOB;B
100054;Create Purchase Order Item;2016-10-06T13:11:32;10;BATCH_JOB;B
100054;Send Purchase Order;2016-10-08T13:11:32;0;BATCH_JOB;B
100054;Receive Order Confirmation;2016-10-10T13:11:32;10;Emmie Schuldt;A
100054;Record Goods Receipt;2016-10-14T13:11:32;30;Margene Hamil;A
100054;Record Invoice Receipt;2016-10-24T13:11:32;0;BATCH_JOB;B
100054;Clear Invoice;2016-11-03T13:11:32;0;Rachel Onorato;A
1000540;Create Purchase Requisition Item;2016-03-30T15:49:15;0;Toby Narvaez;A
1000540;Create Purchase Order Item;2016-04-02T15:49:15;10;Francine Bevingt;A
1000540;Send Purchase Order;2016-04-03T15:49:15;0;BATCH_JOB;B
1000540;Block Purchase Order Item;2016-04-13T15:49:15;30;BATCH_JOB;B
1000541;Create Purchase Requisition Item;2016-03-30T15:49:15;0;BATCH_JOB;B
1000541;Create Purchase Order Item;2016-04-02T15:49:15;10;Luisa Solar;A
1000541;Send Purchase Order;2016-04-03T15:49:15;0;BATCH_JOB;B
1000541;Block Purchase Order Item;2016-04-08T15:49:15;30;BATCH_JOB;B
1000541;Release Purchase Order;2016-04-11T15:49:15;30;Lucina Boyers;A
1000541;Record Goods Receipt;2016-04-16T15:49:15;30;Cerola Harry;A
1000541;Record Invoice Receipt;2016-04-20T15:49:15;0;BATCH_JOB;B
1000541;Clear Invoice;2016-05-02T15:49:15;0;Cherryl Vandine;A
1000542;Create Purchase Requisition Item;2016-03-30T15:39:55;0;BATCH_JOB;B
1000542;Create Purchase Order Item;2016-04-02T15:39:55;10;Jena Jeans;A
1000542;Refuse Purchase Order;2016-04-05T15:39:55;0;Cerola Harry;A
1000543;Create Purchase Requisition Item;2016-03-31T15:43:03;0;Lawerence Pintor;A
1000543;Create Purchase Order Item;2016-04-02T15:43:03;10;Margene Hamil;A
1000543;Send Purchase Order;2016-04-04T15:43:03;0;BATCH_JOB;B
1000543;Record Goods Receipt;2016-04-10T15:43:03;30;Marcela Ye;A
1000543;Record Invoice Receipt;2016-04-18T15:43:03;0;BATCH_JOB;B
1000543;Clear Invoice;2016-05-07T15:43:03;0;Yanira Gorrfried;A
1000544;Create Purchase Requisition Item;2016-04-01T15:43:03;0;Summer Fusaro;A
1000544;Create Purchase Order Item;2016-04-02T15:43:03;10;Jamie Mcclellan;A
1000544;Send Purchase Order;2016-04-03T15:43:03;0;BATCH_JOB;B
1000544;Record Goods Receipt;2016-04-11T15:43:03;30;Lavonna Haymon;A
1000544;Record Invoice Receipt;2016-04-18T15:43:03;0;BATCH_JOB;B
1000544;Clear Invoice;2016-04-29T15:43:03;0;Marcela Ye;A
1000545;Create Purchase Requisition Item;2016-03-31T15:43:03;0;Alfonso Wernick;A
1000545;Create Purchase Order Item;2016-04-02T15:43:03;10;Margene Hamil;A
1000545;Send Purchase Order;2016-04-04T15:43:03;0;BATCH_JOB;B
1000545;Record Goods Receipt;2016-04-13T15:43:03;30;Gloria Ashburn;A
1000545;Record Invoice Receipt;2016-04-18T15:43:03;0;BATCH_JOB;B
1000545;Clear Invoice;2016-05-06T15:43:03;0;Karri Ptacek;A
1000546;Create Purchase Requisition Item;2016-04-01T15:44:03;0;Toby Narvaez;A
1000546;Create Purchase Order Item;2016-04-02T15:44:03;10;Felice Cover;A
1000546;Send Purchase Order;2016-04-05T15:44:03;0;BATCH_JOB;B
1000546;Record Goods Receipt;2016-04-14T15:44:03;30;Francine Bevingt;A
1000546;Record Invoice Receipt;2016-04-20T15:44:03;0;BATCH_JOB;B
1000546;Clear Invoice;2016-04-28T15:44:03;0;Tasia Snelgrove;A
1000547;Create Purchase Requisition Item;2016-03-31T15:53:28;0;BATCH_JOB;B
1000547;Create Purchase Order Item;2016-04-02T15:53:28;10;Bradford Amaran;A
1000547;Send Purchase Order;2016-04-03T15:53:28;0;BATCH_JOB;B
1000547;Record Goods Receipt;2016-04-13T15:53:28;30;Leontine Sifford;A
1000547;Record Invoice Receipt;2016-04-18T15:53:28;0;BATCH_JOB;B
1000547;Clear Invoice;2016-05-03T15:53:28;0;Summer Fusaro;A
1000548;Create Purchase Requisition Item;2016-04-01T15:53:28;0;BATCH_JOB;B
1000548;Create Purchase Order Item;2016-04-02T15:53:28;10;Luisa Solar;A
1000548;Send Purchase Order;2016-04-04T15:53:28;0;BATCH_JOB;B
1000548;Record Goods Receipt;2016-04-12T15:53:28;30;Marita Creagh;A
1000548;Record Invoice Receipt;2016-04-16T15:53:28;0;BATCH_JOB;B
1000548;Clear Invoice;2016-05-05T15:53:28;0;Lang Winkler;A
1000549;Create Purchase Requisition Item;2016-04-01T16:12:31;0;BATCH_JOB;B
1000549;Create Purchase Order Item;2016-04-02T16:12:31;10;Irene Llanas;A
1000549;Send Purchase Order;2016-04-04T16:12:31;0;BATCH_JOB;B
1000549;Record Goods Receipt;2016-04-12T16:12:31;30;Tasia Snelgrove;A
1000549;Record Invoice Receipt;2016-04-16T16:12:31;0;BATCH_JOB;B
1000549;Clear Invoice;2016-05-06T16:12:31;0;Toby Narvaez;A
100055;Create Purchase Requisition Item;2016-10-04T13:13:09;0;BATCH_JOB;B
100055;Change Quantity;2016-10-06T13:08:52;8;BATCH_JOB;B
100055;Create Purchase Order Item;2016-10-06T13:13:09;10;Lucina Boyers;A
100055;Send Purchase Order;2016-10-09T13:13:09;0;BATCH_JOB;B
100055;Dun Order Confirmation;2016-10-13T13:13:09;10;BATCH_JOB;B
100055;Receive Order Confirmation;2016-10-16T13:13:09;10;BATCH_JOB;B
100055;Record Goods Receipt;2016-10-23T13:13:09;30;BATCH_JOB;B
100055;Record Invoice Receipt;2016-10-27T13:13:09;0;BATCH_JOB;B
100055;Clear Invoice;2016-10-28T13:13:09;0;BATCH_JOB;B
1000550;Create Purchase Requisition Item;2016-03-30T16:12:31;0;BATCH_JOB;B
1000550;Create Purchase Order Item;2016-04-02T16:12:31;10;Felice Cover;A
1000550;Send Purchase Order;2016-04-03T16:12:31;0;BATCH_JOB;B
1000550;Record Goods Receipt;2016-04-14T16:12:31;30;Lessie Scheck;A
1000550;Record Invoice Receipt;2016-04-17T16:12:31;0;BATCH_JOB;B
1000550;Clear Invoice;2016-05-01T16:12:31;0;Kristen Eckhoff;A
1000551;Create Purchase Requisition Item;2016-03-30T16:12:31;0;Luisa Solar;A
1000551;Create Purchase Order Item;2016-04-02T16:12:31;10;Lessie Scheck;A
1000551;Send Purchase Order;2016-04-04T16:12:31;0;BATCH_JOB;B
1000551;Record Goods Receipt;2016-04-10T16:12:31;30;Lora Rieder;A
1000551;Record Invoice Receipt;2016-04-20T16:12:31;0;BATCH_JOB;B
1000551;Clear Invoice;2016-04-29T16:12:31;0;Cerola Harry;A
1000552;Create Purchase Requisition Item;2016-04-01T16:12:31;0;Lang Winkler;A
1000552;Create Purchase Order Item;2016-04-02T16:12:31;10;Lavonna Haymon;A
1000552;Send Purchase Order;2016-04-05T16:12:31;0;BATCH_JOB;B
1000552;Record Goods Receipt;2016-04-13T16:12:31;30;Jena Jeans;A
1000552;Record Invoice Receipt;2016-04-19T16:12:31;0;BATCH_JOB;B
1000552;Clear Invoice;2016-04-29T16:12:31;0;Marita Creagh;A
1000553;Create Purchase Requisition Item;2016-03-30T16:12:31;0;BATCH_JOB;B
1000553;Create Purchase Order Item;2016-04-02T16:12:31;10;Dominica Kirkley;A
1000553;Send Purchase Order;2016-04-03T16:12:31;0;BATCH_JOB;B
1000553;Record Goods Receipt;2016-04-12T16:12:31;30;Marita Creagh;A
1000553;Record Invoice Receipt;2016-04-16T16:12:31;0;BATCH_JOB;B
1000553;Clear Invoice;2016-04-27T16:12:31;0;Yanira Gorrfried;A
1000554;Create Purchase Requisition Item;2016-04-01T16:12:31;0;BATCH_JOB;B
1000554;Create Purchase Order Item;2016-04-02T16:12:31;10;Alfonso Wernick;A
1000554;Send Purchase Order;2016-04-04T16:12:31;0;BATCH_JOB;B
1000554;Record Goods Receipt;2016-04-12T16:12:31;30;Tasia Snelgrove;A
1000554;Record Invoice Receipt;2016-04-20T16:12:31;0;BATCH_JOB;B
1000554;Clear Invoice;2016-04-27T16:12:31;0;Felice Cover;A
1000555;Create Purchase Requisition Item;2016-04-01T16:12:31;0;BATCH_JOB;B
1000555;Create Purchase Order Item;2016-04-02T16:12:31;10;Alvin Malin;A
1000555;Send Purchase Order;2016-04-04T16:12:31;0;BATCH_JOB;B
1000555;Record Goods Receipt;2016-04-11T16:12:31;30;Emmie Schuldt;A
1000555;Record Invoice Receipt;2016-04-19T16:12:31;0;BATCH_JOB;B
1000555;Clear Invoice;2016-05-01T16:12:31;0;Marita Creagh;A
1000556;Create Purchase Requisition Item;2016-04-01T16:12:31;0;Felice Cover;A
1000556;Create Purchase Order Item;2016-04-02T16:12:31;10;Lawerence Pintor;A
1000556;Send Purchase Order;2016-04-04T16:12:31;0;BATCH_JOB;B
1000556;Record Goods Receipt;2016-04-12T16:12:31;30;Felice Cover;A
1000556;Record Invoice Receipt;2016-04-17T16:12:31;0;BATCH_JOB;B
1000556;Clear Invoice;2016-05-05T16:12:31;0;Lavonna Haymon;A
1000557;Create Purchase Requisition Item;2016-04-01T16:12:31;0;Dominica Kirkley;A
1000557;Create Purchase Order Item;2016-04-02T16:12:31;10;Irene Llanas;A
1000557;Send Purchase Order;2016-04-04T16:12:31;0;BATCH_JOB;B
1000557;Record Goods Receipt;2016-04-11T16:12:31;30;Tasia Snelgrove;A
1000557;Record Invoice Receipt;2016-04-18T16:12:31;0;BATCH_JOB;B
1000557;Clear Invoice;2016-04-30T16:12:31;0;Rona Hennis;A
1000558;Create Purchase Requisition Item;2016-03-30T16:12:31;0;BATCH_JOB;B
1000558;Create Purchase Order Item;2016-04-02T16:12:31;10;Jena Jeans;A
1000558;Send Purchase Order;2016-04-04T16:12:31;0;BATCH_JOB;B
1000558;Record Goods Receipt;2016-04-11T16:12:31;30;Gloria Ashburn;A
1000558;Record Invoice Receipt;2016-04-20T16:12:31;0;BATCH_JOB;B
1000558;Clear Invoice;2016-05-01T16:12:31;0;Francine Bevingt;A
1000559;Create Purchase Requisition Item;2016-03-31T16:12:31;0;BATCH_JOB;B
1000559;Create Purchase Order Item;2016-04-02T16:12:31;10;Alvin Malin;A
1000559;Send Purchase Order;2016-04-04T16:12:31;0;BATCH_JOB;B
1000559;Record Goods Receipt;2016-04-11T16:12:31;30;Lora Rieder;A
1000559;Record Invoice Receipt;2016-04-17T16:12:31;0;BATCH_JOB;B
1000559;Clear Invoice;2016-04-30T16:12:31;0;Melissia Kreidler;A
100056;Create Purchase Requisition Item;2016-10-05T13:13:09;0;Emilio Sones;A
100056;Change Quantity;2016-10-06T13:08:52;8;Summer Fusaro;A
100056;Create Purchase Order Item;2016-10-06T13:13:09;10;Rachel Onorato;A
100056;Send Purchase Order;2016-10-09T13:13:09;0;BATCH_JOB;B
100056;Dun Order Confirmation;2016-10-11T13:13:09;10;BATCH_JOB;B
100056;Receive Order Confirmation;2016-10-15T13:13:09;10;Gloria Ashburn;A
100056;Record Goods Receipt;2016-10-21T13:13:09;30;BATCH_JOB;B
100056;Record Invoice Receipt;2016-10-29T13:13:09;0;BATCH_JOB;B
100056;Clear Invoice;2016-11-06T13:13:09;0;Rachel Onorato;A
1000560;Record Invoice Receipt;2016-09-14T10:00:01;0;BATCH_JOB;B
1000560;Create Purchase Order Item;2016-09-15T10:00:01;10;Rachel Onorato;A
1000560;Send Purchase Order;2016-09-17T10:00:01;0;BATCH_JOB;B
1000560;Record Goods Receipt;2016-09-26T10:00:01;30;Tasia Snelgrove;A
1000560;Clear Invoice;2016-10-10T10:00:01;0;Lora Rieder;A
1000561;Record Invoice Receipt;2016-10-14T10:00:01;0;BATCH_JOB;B
1000561;Create Purchase Order Item;2016-10-15T10:00:01;10;Lillian Wheaton;A
1000561;Send Purchase Order;2016-10-17T10:00:01;0;BATCH_JOB;B
1000561;Record Goods Receipt;2016-10-26T10:00:01;30;Alejandro Atwood;A
1000561;Clear Invoice;2016-11-07T10:00:01;0;Dalila Proehl;A
1000562;Record Invoice Receipt;2016-09-12T10:00:01;0;BATCH_JOB;B
1000562;Create Purchase Order Item;2016-09-15T10:00:01;10;Irene Llanas;A
1000562;Send Purchase Order;2016-09-17T10:00:01;0;BATCH_JOB;B
1000562;Record Goods Receipt;2016-09-23T10:00:01;30;Felice Cover;A
1000562;Clear Invoice;2016-10-10T10:00:01;0;Emmie Schuldt;A
1000563;Create Purchase Requisition Item;2016-03-31T16:12:31;0;BATCH_JOB;B
1000563;Create Purchase Order Item;2016-04-02T16:12:31;10;Dalila Proehl;A
1000563;Send Purchase Order;2016-04-04T16:12:31;0;BATCH_JOB;B
1000563;Change Price;2016-04-11T16:12:31;25;Emmie Schuldt;A
1000563;Record Goods Receipt;2016-04-20T16:12:31;30;Lang Winkler;A
1000563;Record Invoice Receipt;2016-04-26T16:12:31;0;BATCH_JOB;B
1000563;Clear Invoice;2016-05-11T16:12:31;0;Alfonso Wernick;A
1000564;Create Purchase Requisition Item;2016-04-01T16:12:31;0;BATCH_JOB;B
1000564;Create Purchase Order Item;2016-04-02T16:12:31;10;Anna Hulings;A
1000564;Send Purchase Order;2016-04-04T16:12:31;0;BATCH_JOB;B
1000564;Change Price;2016-04-10T16:12:31;25;Emilio Sones;A
1000564;Record Goods Receipt;2016-04-21T16:12:31;30;Lawerence Pintor;A
1000564;Record Invoice Receipt;2016-04-27T16:12:31;0;BATCH_JOB;B
1000564;Clear Invoice;2016-05-08T16:12:31;0;Gloria Ashburn;A
1000565;Create Purchase Requisition Item;2016-03-31T16:12:31;0;BATCH_JOB;B
1000565;Create Purchase Order Item;2016-04-02T16:12:31;10;Lillian Wheaton;A
1000565;Send Purchase Order;2016-04-05T16:12:31;0;BATCH_JOB;B
1000565;Change Price;2016-04-12T16:12:31;25;Cerola Harry;A
1000565;Record Goods Receipt;2016-04-23T16:12:31;30;Alejandro Atwood;A
1000565;Record Invoice Receipt;2016-04-26T16:12:31;0;BATCH_JOB;B
1000565;Clear Invoice;2016-05-12T16:12:31;0;Dominica Kirkley;A
1000566;Create Purchase Requisition Item;2016-03-30T16:12:31;0;Yanira Gorrfried;A
1000566;Create Purchase Order Item;2016-04-02T16:12:31;10;Lavonna Haymon;A
1000566;Send Purchase Order;2016-04-05T16:12:31;0;BATCH_JOB;B
1000566;Change Price;2016-04-11T16:12:31;25;Dalila Proehl;A
1000566;Record Goods Receipt;2016-04-23T16:12:31;30;Yanira Gorrfried;A
1000566;Record Invoice Receipt;2016-04-27T16:12:31;0;BATCH_JOB;B
1000566;Clear Invoice;2016-05-14T16:12:31;0;Leontine Sifford;A
1000567;Create Purchase Order Item;2016-04-02T16:12:31;10;Jamie Mcclellan;A
1000567;Send Purchase Order;2016-04-04T16:12:31;0;BATCH_JOB;B
1000567;Record Goods Receipt;2016-04-12T16:12:31;30;Lillian Wheaton;A
1000567;Record Invoice Receipt;2016-04-19T16:12:31;0;BATCH_JOB;B
1000567;Clear Invoice;2016-05-06T16:12:31;0;Cher Ehrmann;A
1000568;Create Purchase Order Item;2016-04-02T16:12:31;10;Lawerence Pintor;A
1000568;Send Purchase Order;2016-04-03T16:12:31;0;BATCH_JOB;B
1000568;Record Goods Receipt;2016-04-11T16:12:31;30;Toby Narvaez;A
1000568;Record Invoice Receipt;2016-04-18T16:12:31;0;BATCH_JOB;B
1000568;Clear Invoice;2016-05-01T16:12:31;0;Lawerence Pintor;A
1000569;Create Purchase Order Item;2016-04-02T16:12:31;10;Jamie Mcclellan;A
1000569;Send Purchase Order;2016-04-04T16:12:31;0;BATCH_JOB;B
1000569;Record Goods Receipt;2016-04-12T16:12:31;30;Toby Narvaez;A
1000569;Record Invoice Receipt;2016-04-18T16:12:31;0;BATCH_JOB;B
1000569;Clear Invoice;2016-05-06T16:12:31;0;Yanira Gorrfried;A
100057;Create Purchase Requisition Item;2016-10-04T13:22:57;0;BATCH_JOB;B
100057;Create Purchase Order Item;2016-10-06T13:22:57;10;Cher Ehrmann;A
100057;Send Purchase Order;2016-10-08T13:22:57;0;BATCH_JOB;B
100057;Record Goods Receipt;2016-10-16T13:22:57;30;Roy Ortego;A
100057;Record Invoice Receipt;2016-10-25T13:22:57;0;BATCH_JOB;B
100057;Set Payment Block;2016-10-29T13:22:57;0;Karri Ptacek;A
100057;Remove Payment Block;2016-11-04T13:22:57;0;Toby Narvaez;A
100057;Clear Invoice;2016-11-10T13:22:57;0;BATCH_JOB;B
1000570;Create Purchase Order Item;2016-04-02T16:12:31;10;Irene Llanas;A
1000570;Send Purchase Order;2016-04-05T16:12:31;0;BATCH_JOB;B
1000570;Record Goods Receipt;2016-04-10T16:12:31;30;Marita Creagh;A
1000570;Record Invoice Receipt;2016-04-16T16:12:31;0;BATCH_JOB;B
1000570;Clear Invoice;2016-05-01T16:12:31;0;Alfonso Wernick;A
1000571;Create Purchase Order Item;2016-04-02T16:12:31;10;Alvin Malin;A
1000571;Send Purchase Order;2016-04-03T16:12:31;0;BATCH_JOB;B
1000571;Record Goods Receipt;2016-04-12T16:12:31;30;Emilio Sones;A
1000571;Record Invoice Receipt;2016-04-20T16:12:31;0;BATCH_JOB;B
1000571;Clear Invoice;2016-04-22T16:12:31;0;Emilio Sones;A
1000572;Create Purchase Order Item;2016-04-02T16:12:31;10;Toby Narvaez;A
1000572;Send Purchase Order;2016-04-04T16:12:31;0;BATCH_JOB;B
1000572;Record Goods Receipt;2016-04-10T16:12:31;30;BATCH_JOB;B
1000572;Record Invoice Receipt;2016-04-19T16:12:31;0;BATCH_JOB;B
1000572;Clear Invoice;2016-04-29T16:12:31;0;BATCH_JOB;B
1000573;Create Purchase Requisition Item;2016-03-31T16:12:31;0;BATCH_JOB;B
1000573;Create Purchase Order Item;2016-04-02T16:12:31;10;BATCH_JOB;B
1000573;Send Purchase Order;2016-04-03T16:12:31;0;BATCH_JOB;B
1000573;Receive Order Confirmation;2016-04-07T16:12:31;10;BATCH_JOB;B
1000573;Record Goods Receipt;2016-04-13T16:12:31;30;Dalila Proehl;A
1000573;Record Invoice Receipt;2016-04-20T16:12:31;0;BATCH_JOB;B
1000573;Clear Invoice;2016-04-22T16:12:31;0;Suellen Noecker;A
1000574;Create Purchase Requisition Item;2016-03-31T16:21:50;0;BATCH_JOB;B
1000574;Create Purchase Order Item;2016-04-02T16:21:50;10;Rona Hennis;A
1000574;Send Purchase Order;2016-04-04T16:21:50;0;BATCH_JOB;B
1000574;Receive Order Confirmation;2016-04-06T16:21:50;10;BATCH_JOB;B
1000574;Record Goods Receipt;2016-04-11T16:21:50;30;Cher Ehrmann;A
1000574;Record Invoice Receipt;2016-04-16T16:21:50;0;BATCH_JOB;B
1000574;Clear Invoice;2016-04-24T16:21:50;0;BATCH_JOB;B
1000575;Create Purchase Requisition Item;2016-03-31T16:22:52;0;BATCH_JOB;B
1000575;Create Purchase Order Item;2016-04-02T16:22:52;10;Rona Hennis;A
1000575;Send Purchase Order;2016-04-03T16:22:52;0;BATCH_JOB;B
1000575;Dun Order Confirmation;2016-04-07T16:22:52;10;Summer Fusaro;A
1000575;Receive Order Confirmation;2016-04-10T16:22:52;10;BATCH_JOB;B
1000575;Record Goods Receipt;2016-04-19T16:22:52;30;BATCH_JOB;B
1000575;Clear Invoice;2016-04-25T16:22:52;0;BATCH_JOB;B
1000575;Record Invoice Receipt;2016-04-25T16:22:52;0;BATCH_JOB;B
1000576;Create Purchase Requisition Item;2016-03-31T16:22:52;0;Suellen Noecker;A
1000576;Create Purchase Order Item;2016-04-02T16:22:52;10;Rachel Onorato;A
1000576;Send Purchase Order;2016-04-04T16:22:52;0;BATCH_JOB;B
1000576;Dun Order Confirmation;2016-04-08T16:22:52;10;Lucina Boyers;A
1000576;Receive Order Confirmation;2016-04-11T16:22:52;10;Alejandro Atwood;A
1000576;Record Goods Receipt;2016-04-19T16:22:52;30;BATCH_JOB;B
1000576;Record Invoice Receipt;2016-04-24T16:22:52;0;BATCH_JOB;B
1000576;Clear Invoice;2016-05-02T16:22:52;0;BATCH_JOB;B
1000577;Create Purchase Requisition Item;2016-03-31T16:33:54;0;BATCH_JOB;B
1000577;Create Purchase Order Item;2016-04-02T16:33:54;10;Lessie Scheck;A
1000577;Send Purchase Order;2016-04-03T16:33:54;0;BATCH_JOB;B
1000577;Record Goods Receipt;2016-04-13T16:33:54;30;Lillian Wheaton;A
1000577;Record Invoice Receipt;2016-04-18T16:33:54;0;BATCH_JOB;B
1000577;Set Payment Block;2016-04-25T16:33:54;0;Lawerence Pintor;A
1000577;Remove Payment Block;2016-04-26T16:33:54;0;Anna Hulings;A
1000577;Clear Invoice;2016-05-03T16:33:54;0;BATCH_JOB;B
1000578;Create Purchase Requisition Item;2016-04-04T19:29:29;0;Tasia Snelgrove;A
1000578;Create Purchase Order Item;2016-04-05T19:29:29;10;BATCH_JOB;B
1000578;Send Purchase Order;2016-04-08T19:29:29;0;BATCH_JOB;B
